SMILES,pIC50,logP
CC1(C(=O)NC(c2ccc(F)cc2)c2ccccn2)CCN(CCOc2ccccc2)CC1,7.26,4.607400000000005
O=C(NC(c1ccc(Cl)cc1)c1ccc(F)cn1)C1CCN(CCOc2ccccc2F)CC1,7.26,5.009800000000005
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)-c1ccccc1C2,7.26,4.867600000000005
O=C(NC(c1ccc(F)cc1)c1ccccn1)C1CCN(CCOc2ccccc2Cl)CC1,7.26,4.870700000000005
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccnc2)cc1,7.26,5.163600000000004
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccccc3C#N)CC2)CC1,7.26,3.7571800000000026
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,7.26,5.896800000000005
O=C(NC(c1ccc(F)cc1)c1ccc(Cl)cc1)C1CCN(CCOc2ccccc2)CC1,7.26,5.475700000000005
O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.26,3.640500000000002
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OC(C)C)CC3)CC2)cc1OC,7.26,4.960100000000005
CN1CCc2ccc(OCCCN3CCN(c4ccccc4F)CC3)cc2C1=O,7.26,3.044900000000002
C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccccc3s2)CN1CCCc1noc2cc(F)ccc12,7.26,4.555500000000004
O=C(NC(c1ccc(Cl)cc1)c1ccccn1)C1CCN(CCOc2ccccc2Cl)CC1,7.26,5.385000000000005
O=C(NC(c1ccc(Cl)cc1)c1ccccn1)C1CCN(CCOc2ccccc2C(F)(F)F)CC1,7.26,5.750400000000005
O=C1CCc2ccccc2N1OCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,7.26,2.8775000000000013
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,7.26,4.697900000000004
CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(F)cc21,7.26,4.893300000000004
CN1CCc2ccccc2Cc2c([nH]c3ccccc23)CC1,7.26,3.789100000000002
CN(CC1CCN(CCOc2ccccc2F)CC1)C(c1ccc(Cl)cc1)c1ccccn1,7.26,5.6863000000000055
COc1cccc(C(c2ccccn2)N(C)CC2CCN(CCOc3ccccc3F)CC2)c1,7.26,5.0415000000000045
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1cccs1,7.26,2.3799
Cc1ccc2c(c1)N1OC(CN(C)C)CC1c1ccccc1C2,7.26,3.7124200000000025
CCCN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCOCCCCc2ccccc2)C1,7.26,5.327200000000006
CN1CCc2ccc3c(=O)[nH]c4cccc5c4c3c2[C@H]1C5,7.26,2.766400000000001
Clc1ccc([C@@H](NCC2CCN(CCOc3ccccc3)CC2)c2ccccn2)cc1,7.26,5.2050000000000045
O=C(NC(c1ccc(Cl)cc1)c1ccccn1)C1CCN(CCOc2ccccc2)CC1,7.26,4.731600000000005
O=C(NC(c1ccc2c(c1)OCO2)c1ccccn1)C1CCN(CCOc2ccccc2F)CC1,7.26,3.9460000000000033
Clc1ccc(C(NCC2CCN(CCOc3ccccc3)CC2)c2ccccn2)cc1,7.26,5.2050000000000045
CN(CC1CCN(CCOc2ccccc2)CC1)[C@H](c1ccc(Cl)cc1)c1ccccn1,7.26,5.5472000000000055
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.26,4.7069000000000045
CCCN(CCC)[C@@H]1CCc2c(O)cccc2C1,7.26,3.371500000000002
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(OCCF)cc2)CC1.O=C(O)C(=O)O,7.26,2.3072999999999997
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccnc3)CC2)CC1,7.26,3.2805000000000017
CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1CCCCC1O,7.26,3.5459000000000027
Br.C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,7.26,4.505100000000004
CC[C@@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.26,4.838300000000005
O=C1CC(CN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,7.26,4.898100000000005
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,7.26,4.598600000000004
CCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,7.26,4.924400000000005
Cn1c(C(N)=O)ccc1-c1cccc(OC(=O)NCCN2CCN(c3ccccc3)CC2)c1,7.25,2.7016
Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,7.25,4.401220000000003
C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1C/C=C1\CCC(CNC(=O)c2cc3ccccc3[nH]2)C1,7.25,4.063400000000002
O=C(NCc1ccccc1CN1CCc2cc(O)c(O)cc2C1)c1cccc(Br)c1,7.25,4.348600000000005
CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,7.25,4.5412000000000035
CN1CCc2ccccc2Cc2ccccc2CC1,7.25,3.307800000000002
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(C)s2)CC1,7.25,3.7874200000000027
O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,7.25,5.792300000000006
Clc1cccc(N2CCN(CCCCn3cc(-c4ccc5[nH]ccc5c4)nn3)CC2)c1Cl,7.25,5.335600000000005
Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3cccc(Cl)c3)CC2)cc1,7.25,4.982700000000004
COc1ccc2cc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)ccc2c1,7.25,3.975000000000003
COc1ccccc1N1CCN(CCCNC(=O)Cc2ccc3ccccc3c2)CC1.O=C(O)C(=O)O,7.25,2.875
Cc1cccc(S(=O)(=O)NCCCCN2CC=C(c3c(C)[nH]c4ccc(Cl)cc34)CC2)c1,7.25,5.2859400000000045
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NCCS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,7.25,2.5588699999999944
CN1C[C@H](C(=O)N2CCN(c3cccc(=O)n3C)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21,7.25,2.937900000000001
COc1cccc2cc(C(=O)NCCCCN3CCN(c4[nH]nc5ccccc45)CC3)oc12,7.25,3.6499000000000024
CCCN1CCCN(c2ccc(O)c3c2OCC(=O)N3)CC1,7.25,1.6452
C(=C/Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc21)\Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc21,7.25,8.705800000000005
O=C1Cc2cc(CCN3CCN(c4cccc5c4CCS5)CC3)c(Cl)cc2N1,7.25,3.847500000000003
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cccs1,7.25,2.8484000000000016
O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc(Cl)c1,7.25,3.4666000000000023
O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)c(Cl)c1,7.25,3.6057000000000023
COc1ccccc1N1CCN(CCCCNC(=O)C2(c3ccc(Cl)cc3)CCCC2)CC1.O=C(O)C(=O)O,7.25,4.034600000000002
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3)C2)n1C,7.24,4.2794200000000036
CCc1cccc(N2CCN(C)CC2)c1Cl,7.24,2.6542000000000012
CNc1cc(OC)c(C(=O)NC[C@@H]2CCN(Cc3ccccc3)C2)cc1Cl,7.24,3.6422000000000025
O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc2c(c1)OCCO2,7.24,4.868000000000004
COc1ccccc1N1CCN(CCCCNC(=O)c2ccn3nccc3c2)CC1,7.24,2.6751000000000005
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ccccc21,7.24,4.591600000000004
C/C=C/CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.24,5.643500000000006
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nc2ccccc21,7.24,5.2850000000000055
COc1ccccc1N1CCN(Cc2cccc(OCCF)c2)CC1,7.24,3.365700000000002
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2cc(Br)cc(OC)c2OCCF)CC1.O=C(O)C(=O)O,7.24,3.0784000000000002
Cl.O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccccc2Cl)CC1,7.24,6.257800000000006
CCCN(CCC)C1CCc2nc(N)sc2C1,7.24,2.7046
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2=O,7.24,3.1076200000000016
O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.24,5.867500000000006
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,7.24,1.5539999999999996
COc1ccccc1N1CCN(Cc2cc(CN3CCN(C)CC3)c3cccccc2-3)CC1,7.24,3.869600000000003
CN1CCOc2c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,7.24,3.605500000000003
COc1ccc2[nH]cc(C3=CCN(Cc4cc(=O)[nH]c5ccccc45)CC3)c2c1,7.24,4.307300000000003
O=C(O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)O3,7.24,2.4344
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,7.24,4.203500000000004
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,7.24,4.015300000000003
COc1ccccc1N1CCN(CCCCc2cn(-c3ccc4c(c3)Cc3ccccc3-4)nn2)CC1,7.24,4.992000000000004
O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1ccccc1,7.24,4.172000000000003
COc1ccccc1N1CCN(CCCCOc2cc(O)c3c(c2)OC(c2ccc(F)cc2)CC3=O)CC1,7.24,5.227600000000005
CC(=O)n1cc(CCCCN2CCN(c3cccc4sccc34)CC2)c2cc(C#N)ccc21,7.24,5.532680000000005
Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,7.24,2.6477000000000004
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccc(OC(F)(F)F)cc3)CC2)CC1,7.24,4.784100000000005
CCCN(CCN1CCN(c2cccc3ncccc23)CC1)[C@H]1CCc2nc(N)sc2C1,7.24,3.665000000000002
Cc1cccc(C2CCN(CCNC(=O)C3CCOC3)CC2)n1,7.24,1.7221199999999999
C=C1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc21,7.24,3.807000000000003
Clc1cccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)c1,7.23,7.074200000000007
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(OCCOCCF)cc2)CC1.O=C(O)C(=O)O,7.23,2.3239000000000005
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,7.23,2.4487000000000005
CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,7.23,4.754200000000004
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(N4CCCCC4)CC3)CC2)cc(C(F)(F)F)n1,7.23,4.355000000000003
O=C1c2cccc3cccc(c23)C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,7.23,5.428100000000005
CCCN(Cc1ccc([N+](=O)[O-])cc1)[C@@H]1CCc2c(cccc2OC)C1,7.23,4.372900000000004
COc1cc(Br)cc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1OC,7.23,5.105300000000005
Clc1cccc(N2CCN(CCCOC3(c4ccccn4)CCOCC3)CC2)c1Cl,7.23,4.623000000000004
CCOC(=O)C1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.23,4.918200000000004
CCCN(CCC)[C@@H]1CCc2cccc(C(=O)OC)c2[C@@H]1C,7.23,4.013500000000003
CN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3,7.23,3.1443000000000025
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,7.23,4.490220000000003
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCS(=O)(=O)C1,7.23,2.037099999999999
CN1CCc2cc(O)ccc2Cc2ccc(O)cc2CC1,7.23,2.719000000000001
CCCN(CCCCNC(=O)c1ccc(-c2ccc(OCc3cn(CCOCCOCCOCCOCCOCCn4cc(COc5ccc(-c6ccc(C(=O)NCCCCN(CCC)C7Cc8ccccc8C7)cc6)cc5)nn4)nn3)cc2)cc1)C1Cc2ccccc2C1,7.23,10.923599999999993
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1,7.23,3.2941200000000013
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,7.23,5.848020000000006
C=CCN1CCC2c3cccc(O)c3CC[C@@H]21,7.23,2.6823000000000006
COc1ccc(OC)c(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)c1,7.23,2.799200000000001
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)Nc3ccccc3)CC2)cc(C(F)(F)F)n1,7.23,4.5168000000000035
CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2ccc(F)cc2)C3)c1,7.22,4.301800000000004
O=S(=O)(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1cc(F)ccc1F,7.22,3.2752000000000026
Br.Cc1ccc(N2CCN(CC3CC3c3ccccc3)CC2)c(C)c1,7.22,4.807040000000004
CCCN(CCc1ccccc1)[C@@H]1CCc2c(O)cccc2C1,7.22,4.204200000000004
Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCO3,7.22,3.302200000000002
O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cn2ccccc2n1,7.22,3.6853000000000025
Cc1ccc2c(c1)N=C(C1CCN(CC(C)(C)C(=O)O)CC1)c1cc(C)ccc1O2,7.22,5.352740000000004
COC(=O)C1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.22,4.528100000000003
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1Cl,7.22,4.847320000000004
O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1cccc(-c2cccs2)c1,7.22,4.419400000000004
Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccc(Cl)cc2)CC1,7.22,5.054620000000004
CCCC#Cc1cc(CN2CCN(c3ccccc3OC)CC2)c2cccccc1-2,7.22,5.273800000000005
CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCOCCCCc2ccccc2)C1,7.22,4.547000000000004
CCCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,7.22,5.905400000000006
O=c1n(CCCCCCN2CCN(c3cccc4c3OCCO4)CC2)nc2ccccn12,7.22,2.649800000000001
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c(F)cccc1F,7.22,4.564700000000004
C[C@@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,7.22,3.0469000000000017
COc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,7.22,4.089000000000002
O=C1CCc2c(F)cccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,7.22,3.475100000000002
CC(C)c1ccccc1OCCN1CCC(N(C)S(=O)(=O)c2ccccc2)CC1,7.22,3.973900000000003
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2cc3cc(OCCF)ccc3[nH]2)CC1.O=C(O)C(=O)O,7.22,2.7885999999999997
CS(=O)(=O)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)s1,7.22,5.456100000000006
Cc1ccc(CN2CC[C@H](NC(=O)c3cccc(-c4cccs4)c3)C2)cc1,7.22,4.727820000000004
Fc1ccc(-c2cncc(CN3CCN(c4ccccn4)CC3)c2)cc1,7.22,3.6049000000000024
O=c1n(CCCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccn12,7.21,3.897400000000003
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1OC,7.21,3.902700000000003
COc1ccc(OC)c(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)c1,7.21,3.902700000000003
CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,7.21,2.982400000000002
OC1(c2ccc(Cl)cc2)CCN(CCCc2ccc(F)cc2)CC1,7.21,4.395300000000003
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1(O)CC1,7.21,2.127299999999998
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3cc(Cl)cc(Cl)c3)C2)n1C,7.21,5.447120000000005
Clc1ccc(N2CC3CC2CN3Cc2c[nH]c3ncccc23)cc1,7.21,3.679400000000002
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,7.21,7.217600000000008
CCN1CC=C(C2=Cc3ccccc3Oc3ccccc32)CC1.Cl,7.21,5.406700000000005
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCOc4ccccc4)CC3)cccc21,7.21,4.859500000000005
c1ccc(CCN2CCC(c3cc(C4CCCCC4)n[nH]3)CC2)cc1,7.21,4.879500000000004
O=C(CCCCCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,7.21,13.647799999999977
Cc1cccc(OCCNCCCOc2ccccc2)c1,7.21,3.432520000000002
CCCN(CCC)C1CCc2cccc(OS(=O)(=O)C(F)(F)F)c2C1,7.21,3.894300000000003
c1cc2c(c(N3CCN(Cc4c[nH]c5ccccc45)CC3)c1)OCCO2,7.21,3.261300000000002
O=C(O)C(=O)O.OC1(c2ccc(I)cc2)CCN(Cc2c[nH]c3ncccc23)CC1,7.21,2.806700000000001
O=C1c2ccc(F)cc2CCC1C1CCN(Cc2ccccc2)CC1,7.21,4.483000000000004
Cc1cc2c(cn1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,7.21,3.4091200000000024
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1.Cl,7.21,4.602400000000005
Cl.O=C1c2ccccc2CCC1C1CCN(Cc2ccc(F)cc2)CC1,7.21,4.904800000000004
NC(=O)c1ccccc1OCCCN1CCC(c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)CC1,7.21,4.625700000000005
O=C1Cc2cc(CCN3CCN(c4cccc5sc(F)cc45)CC3)c(Cl)cc2N1,7.21,4.553100000000004
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,7.21,3.793090000000002
Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(N2CCN(C)CC2)n1,7.21,3.9948200000000034
COc1cccc(CN(NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c2ccc(F)cc2)c1,7.21,4.276000000000003
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.21,3.766200000000003
CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(C)c1,7.21,3.606220000000002
COc1ccc2c(c1)Cc1ccccc1CCN(C)CC2,7.21,3.3164000000000016
Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(NC2CCN(Cc3ccccc3)CC2)n1,7.21,6.319520000000005
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cnc(Cl)c(Br)c3)CC2)CC1,7.21,4.696400000000005
COc1ccc2[nH]cc(C3CC(=O)N(CCCCN4CCC(c5c[nH]c6ccc(F)cc56)CC4)C3=O)c2c1,7.21,5.299200000000005
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,7.21,1.585100000000004
COc1ccccc1C1CC1CNCCCCOc1ccc2c(c1)NC(=O)CC2,7.21,4.132200000000003
O=C1COc2cc(F)c(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,7.21,3.7360000000000024
COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2ccc(C)cc2)CC1,7.21,4.682120000000004
O=C(CCC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.21,6.019800000000006
CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2cccc(Cl)c2)CC1,7.21,4.919900000000005
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C(=O)c3ccccc3)cc2)CC1.O=C(O)C(=O)O,7.2,3.4140000000000015
O=[N+]([O-])c1ccccc1S(=O)(=O)NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1,7.2,4.074200000000003
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(OC(F)(F)F)cc1,7.2,3.2170000000000014
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccsc2)cc1,7.2,6.054100000000005
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cccc(F)c4)C3C2)n1C,7.2,3.610520000000002
Cc1ccccc1S(=O)(=O)N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,7.2,4.814520000000005
CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,7.2,3.2978000000000023
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,7.2,2.8560000000000016
COc1ccc2[nH]cc(C3=CCN(Cc4ccccc4)CC3)c2c1,7.2,4.465800000000003
Cc1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)c1,7.2,3.865420000000003
O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccccc1,7.2,4.5221000000000044
COc1ccccc1N1CCN(CCCCCc2cn(-c3ccc(N(C)C)cc3)nn2)CC1,7.2,3.8769000000000027
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3C(F)(F)F)C2)n1C,7.2,5.159120000000005
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1c[nH]c2ccccc12,7.2,4.806900000000004
CN1CCc2cc(Br)c(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,7.2,5.600700000000004
OCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.2,2.1076999999999995
COc1ccccc1N1CCN(CCCCCc2cn(-c3ccccc3OC)nn2)CC1,7.2,3.8195000000000032
Cn1cc(/C=C/C(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)cn1,7.2,4.1818000000000035
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(F)c(F)c1,7.2,4.4535000000000045
COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccccc2I)CC1,7.2,4.031600000000003
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,7.2,5.672800000000006
Cc1noc2c1C(=O)CC(CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)C2,7.2,4.228120000000003
O=C(CCO)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.2,4.059700000000004
COc1cc(CCNCCc2ccc(O)c(O)c2)ccc1OCCCc1ccccc1,7.2,4.492800000000004
CCOc1cccc2cc(CNCC[C@H]3CC[C@H](NC(=O)C4CC4)CC3)oc12,7.2,4.396200000000003
CCCCn1cc(COc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.2,3.9966000000000035
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)CC2.Cl,7.2,4.765000000000005
Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCC3,7.2,3.8560000000000034
Cl.Fc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1,7.2,4.060100000000003
CC(C)(C)C(=O)NCCCCN1CCN(c2ccccc2Cl)CC1,7.2,3.4045000000000023
Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,7.2,4.248220000000003
O=C(NCCCCN1CC[C@H]2c3cccc(O)c3CC[C@@H]21)c1ccc(-c2ccccc2)cc1,7.2,5.373500000000005
Cc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,7.2,5.476620000000004
COc1cccc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OS(C)(=O)=O)cc4CC3)CC2)c1.Cl,7.2,4.634500000000005
O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)N1CCOCC1,7.2,1.6528000000000014
CN1CCC(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)CC1,7.2,2.9442000000000013
CN1CCCc2ccccc2Cc2cc(O)ccc2CC1,7.2,3.403500000000002
c1ccc(CCN2CCC(c3cc(-c4cccs4)[nH]n3)CC2)cc1,7.19,4.560300000000003
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(F)c3)CC2)CC1,7.19,4.024600000000003
Cc1ccc(C)c(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1,7.19,4.8503400000000045
CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(Cl)c1,7.19,3.9512000000000027
COc1ccccc1N1CCN(Cc2cn(-c3ccccc3)nn2)CC1,7.19,2.5981000000000005
